order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status,order_day,order_month,shipping_cost_per_kg,delivery_variance_days,delivery_performance
ORD-000089,2026-09-22,CUS-005895,Consumer,Los Angeles,United States,WH-002,Los Angeles,Electronics,0.1,495.25,Economy,PrimeDelivery,56.5,8,10,Delivered,Yes,2,4.75,Small,Credit Card,High,Rain,1,Yes,Wrong Item,1,7.1,Delivered,Tuesday,9,47.5,2,Delayed
ORD-000090,2026-02-05,CUS-005847,Consumer,Utrecht,Netherlands,WH-001,New York,Electronics,0.1,326.69,Express,BlueRoute,189.5,2,2,Delivered,No,0,15.06,Small,Debit Card,High,Rain,5,No,Not returned,1,6.0,Delivered,Thursday,2,150.6,0,On-time
ORD-000091,2026-12-31,CUS-004723,Consumer,San Diego,United States,WH-009,Dubai,Books,0.48,74.88,International,PrimeDelivery,3639.2,12,14,Delivered,Yes,2,168.16,Small,Credit Card,High,Cloudy,3,Yes,Product Defect,2,2.2,Delivered,Thursday,12,350.3333333333333,2,Delayed
ORD-000092,2026-02-09,CUS-001639,Premium,Vancouver,Canada,WH-010,Singapore,Electronics,5.72,1535.52,International,ParcelPro,4136.1,12,16,Delivered,Yes,4,304.52,Large,Credit Card,Normal,Rain,3,No,Not returned,1,7.0,Delivered,Monday,2,53.23776223776224,4,Delayed
ORD-000093,2026-12-30,CUS-005390,Small Business,Phoenix,United States,WH-001,New York,Sports & Fitness,0.1,137.4,International,SwiftShip,3814.4,12,13,Delivered,Yes,1,168.96,Small,Credit Card,Normal,Clear,3,Yes,Product Defect,1,18.4,Delivered,Wednesday,12,1689.6,1,Delayed
ORD-000094,2026-12-18,CUS-005873,Small Business,Turin,Italy,WH-004,Toronto,Sports & Fitness,3.53,57.69,International,SwiftShip,3002.9,12,15,Delivered,Yes,3,216.3,Large,Cash on Delivery,Normal,Rain,3,No,Not returned,1,13.2,Delivered,Friday,12,61.27478753541077,3,Delayed
ORD-000095,2026-03-20,CUS-003071,Consumer,San Diego,United States,WH-010,Singapore,Sports & Fitness,1.19,121.46,Economy,BlueRoute,3175.8,10,14,In Transit,Yes,4,70.1,Medium,PayPal,Normal,Rain,3,No,Not returned,1,15.8,In Transit,Friday,3,58.90756302521008,4,Delayed
ORD-000096,2026-08-10,CUS-001188,Small Business,Rotterdam,Netherlands,WH-007,Paris,Automotive,14.1,16.9,Express,BlueRoute,718.2,2,3,In Transit,Yes,1,97.64,Oversized,PayPal,Normal,Snow,3,No,Not returned,1,24.8,In Transit,Monday,8,6.924822695035461,1,Delayed
ORD-000097,2026-04-29,CUS-005160,Small Business,San Antonio,United States,WH-003,Chicago,Automotive,0.1,146.6,International,FastTrack Logistics,4212.7,12,15,Delivered,Yes,3,189.0,Small,Debit Card,Low,Clear,3,Yes,Damaged Package,1,22.3,Delivered,Wednesday,4,1890.0,3,Delayed
ORD-000098,2026-06-09,CUS-004406,Enterprise,Tokyo,Japan,WH-001,New York,Books,0.73,65.3,Standard,EagleCourier,411.9,4,6,Delivered,Yes,2,14.13,Medium,PayPal,Low,Cloudy,3,Yes,Damaged Package,1,33.0,Delivered,Tuesday,6,19.356164383561644,2,Delayed
ORD-000099,2026-06-08,CUS-001344,Small Business,San Antonio,United States,WH-005,London,Pet Supplies,0.1,13.68,Standard,SwiftShip,1710.8,5,6,Delivered,Yes,1,38.9,Small,Credit Card,Normal,Storm,3,No,Not returned,1,23.2,Delivered,Monday,6,388.99999999999994,1,Delayed
ORD-000100,2026-03-27,CUS-002921,Consumer,Sharjah,United Arab Emirates,WH-005,London,Electronics,0.1,10.95,Standard,EagleCourier,5158.4,7,9,In Transit,Yes,2,116.51,Small,Credit Card,Urgent,Rain,3,No,Not returned,2,4.6,In Transit,Friday,3,1165.1,2,Delayed
ORD-000101,2026-04-28,CUS-000780,Consumer,Milan,Italy,WH-001,New York,Toys,1.97,63.44,Express,BlueRoute,857.5,2,2,Delivered,No,0,48.78,Medium,PayPal,Normal,Clear,4,No,Not returned,1,22.5,Delivered,Tuesday,4,24.761421319796955,0,On-time
ORD-000102,2026-06-02,CUS-004195,Consumer,Los Angeles,United States,WH-001,New York,Grocery,0.3,10.0,Express,SpeedyCargo,3441.7,4,5,Delivered,Yes,1,115.15,Small,Credit Card,Normal,Cloudy,2,No,Not returned,1,12.5,Delivered,Tuesday,6,383.83333333333337,1,Delayed
ORD-000103,2026-11-13,CUS-000994,Consumer,Medina,Saudi Arabia,WH-003,Chicago,Automotive,6.17,886.22,Standard,GlobalExpress,727.1,4,6,Delivered,Yes,2,44.82,Large,Credit Card,Low,Storm,3,No,Not returned,1,21.7,Delivered,Friday,11,7.2641815235008105,2,Delayed
ORD-000104,2026-02-13,CUS-002880,Enterprise,Philadelphia,United States,WH-001,New York,Toys,0.94,56.27,Standard,SwiftShip,271.7,4,4,Delivered,No,0,12.15,Medium,Bank Transfer,High,Cloudy,4,No,Not returned,1,11.3,Delivered,Friday,2,12.925531914893618,0,On-time
ORD-000105,2026-12-12,CUS-001410,Consumer,Bangalore,India,WH-006,Berlin,Beauty,0.53,97.77,Standard,GlobalExpress,5004.0,7,9,Delivered,Yes,2,148.29,Medium,Credit Card,Low,Cloudy,3,No,Not returned,1,19.2,Delivered,Saturday,12,279.79245283018867,2,Delayed
ORD-000106,2026-11-29,CUS-002671,Small Business,Dubai,United Arab Emirates,WH-006,Berlin,Home & Kitchen,3.08,374.24,Economy,BlueRoute,731.4,8,6,Delivered,No,0,38.6,Oversized,Debit Card,High,Clear,5,No,Not returned,1,4.9,Delivered,Sunday,11,12.532467532467532,-2,Early
ORD-000107,2026-01-20,CUS-005998,Enterprise,Pune,India,WH-009,Dubai,Fashion,0.36,172.44,Economy,BlueRoute,2208.7,9,8,Delivered,No,0,34.16,Small,Bank Transfer,Normal,Clear,4,No,Not returned,1,7.2,Delivered,Tuesday,1,94.88888888888889,-1,Early
ORD-000108,2026-10-24,CUS-000963,Consumer,Singapore,Singapore,WH-004,Toronto,Books,1.6,10.65,Standard,FastTrack Logistics,2251.1,6,10,Delivered,Yes,4,65.63,Medium,Credit Card,Normal,Snow,3,Yes,Damaged Package,2,11.7,Delivered,Saturday,10,41.01875,4,Delayed
ORD-000109,2026-10-24,CUS-006212,Small Business,Rotterdam,Netherlands,WH-006,Berlin,Toys,0.1,13.38,Standard,SwiftShip,1861.1,5,4,Delivered,No,0,39.0,Small,Credit Card,Urgent,Cloudy,5,No,Not returned,1,2.4,Delivered,Saturday,10,390.0,-1,Early
ORD-000110,2026-01-26,CUS-002956,Enterprise,Madrid,Spain,WH-003,Chicago,Fashion,1.64,310.32,Standard,EagleCourier,2816.1,6,6,Delivered,No,0,86.11,Medium,Digital Wallet,Normal,Cloudy,4,No,Not returned,1,14.4,Delivered,Monday,1,52.50609756097561,0,On-time
ORD-000111,2026-01-25,CUS-000768,Enterprise,Nagoya,Japan,WH-001,New York,Home & Kitchen,3.56,316.52,Standard,FastTrack Logistics,4808.8,7,10,Delivered,Yes,3,211.3,Large,PayPal,Normal,Rain,3,No,Not returned,1,28.0,Delivered,Sunday,1,59.353932584269664,3,Delayed
ORD-000112,2026-03-18,CUS-000839,Consumer,Nantes,France,WH-003,Chicago,Books,1.01,37.22,Standard,ParcelPro,815.5,5,8,Delivered,Yes,3,30.49,Medium,PayPal,Low,Snow,2,Yes,Product Defect,1,36.8,Delivered,Wednesday,3,30.188118811881186,3,Delayed
ORD-000113,2026-06-24,CUS-002010,Consumer,Strasbourg,France,WH-001,New York,Books,0.68,36.29,International,ParcelPro,3282.0,12,17,Delivered,Yes,5,196.74,Medium,Credit Card,High,Storm,2,No,Not returned,1,10.6,Delivered,Wednesday,6,289.3235294117647,5,Delayed
ORD-000114,2026-09-07,CUS-004140,Enterprise,Chennai,India,WH-006,Berlin,Toys,0.36,126.01,Standard,FastTrack Logistics,783.9,5,5,Delivered,No,0,19.34,Small,Credit Card,Urgent,Rain,4,No,Not returned,1,4.5,Delivered,Monday,9,53.72222222222222,0,On-time
ORD-000115,2026-11-23,CUS-003790,Small Business,Lahore,Pakistan,WH-002,Los Angeles,Fashion,1.12,119.37,Standard,ParcelPro,893.5,5,5,Delivered,No,0,30.51,Medium,Debit Card,Normal,Clear,5,No,Not returned,1,25.8,Delivered,Monday,11,27.241071428571427,0,On-time
ORD-000116,2026-12-31,CUS-006078,Consumer,Tokyo,Japan,WH-006,Berlin,Grocery,4.66,85.31,Express,ParcelPro,1275.2,3,3,Delayed,No,0,72.57,Large,Debit Card,High,Rain,3,No,Not returned,1,13.8,In Transit,Thursday,12,15.572961373390555,0,On-time
ORD-000117,2026-08-15,CUS-005973,Consumer,Kolkata,India,WH-001,New York,Fashion,0.43,197.62,Economy,GlobalExpress,2699.3,10,13,In Transit,Yes,3,38.19,Small,Credit Card,High,Rain,2,No,Not returned,1,12.8,In Transit,Saturday,8,88.81395348837209,3,Delayed
ORD-000118,2026-06-12,CUS-000131,Enterprise,Birmingham,United Kingdom,WH-005,London,Electronics,0.1,1174.06,Economy,BlueRoute,249.7,8,9,Delivered,Yes,1,7.64,Small,Bank Transfer,Normal,Clear,2,Yes,Not as Described,2,18.2,Delivered,Friday,6,76.39999999999999,1,Delayed
ORD-000119,2026-07-13,CUS-003993,Enterprise,Puebla,Mexico,WH-006,Berlin,Fashion,2.06,17.25,Standard,EagleCourier,1771.9,5,7,In Transit,Yes,2,59.75,Large,Debit Card,Normal,Snow,3,No,Not returned,2,20.1,In Transit,Monday,7,29.004854368932037,2,Delayed
ORD-000120,2026-03-08,CUS-002845,Consumer,Amsterdam,Netherlands,WH-010,Singapore,Sports & Fitness,1.2,10.0,Economy,PrimeDelivery,1562.6,9,9,Delivered,No,0,32.99,Medium,PayPal,High,Clear,5,No,Not returned,1,6.6,Delivered,Sunday,3,27.49166666666667,0,On-time
ORD-000121,2026-08-08,CUS-002261,Enterprise,Leeds,United Kingdom,WH-003,Chicago,Electronics,0.67,986.88,Express,SpeedyCargo,908.4,2,2,In Transit,No,0,42.69,Medium,PayPal,Normal,Clear,4,No,Not returned,1,26.6,In Transit,Saturday,8,63.71641791044775,0,On-time
ORD-000122,2026-12-10,CUS-002449,Consumer,Birmingham,United Kingdom,WH-006,Berlin,Fashion,1.12,16.05,Express,GlobalExpress,1937.4,3,3,Delivered,No,0,71.73,Medium,Credit Card,High,Clear,5,No,Not returned,1,4.9,Delivered,Thursday,12,64.04464285714286,0,On-time
ORD-000123,2026-04-08,CUS-000759,Consumer,Houston,United States,WH-004,Toronto,Home & Kitchen,3.84,65.88,International,PrimeDelivery,4064.9,12,15,Delivered,Yes,3,310.34,Large,Credit Card,Normal,Cloudy,2,No,Not returned,1,15.4,Delivered,Wednesday,4,80.81770833333333,3,Delayed
ORD-000124,2026-04-28,CUS-000685,Consumer,Delhi,India,WH-003,Chicago,Fashion,0.1,147.38,International,ParcelPro,6955.7,13,15,Delivered,Yes,2,379.55,Small,PayPal,Normal,Clear,4,Yes,Late Delivery,1,6.8,Delivered,Tuesday,4,3795.5,2,Delayed
ORD-000125,2026-11-25,CUS-002829,Small Business,Sharjah,United Arab Emirates,WH-001,New York,Beauty,0.19,31.97,Express,ParcelPro,126.2,2,2,Delivered,No,0,14.67,Small,PayPal,Normal,Cloudy,5,No,Not returned,1,9.2,Delivered,Wednesday,11,77.21052631578947,0,On-time
ORD-000126,2026-04-10,CUS-002477,Consumer,Gold Coast,Australia,WH-008,Sydney,Home & Kitchen,0.1,10.61,Express,SpeedyCargo,2224.5,3,3,Delivered,No,0,69.79,Small,Bank Transfer,Normal,Cloudy,5,No,Not returned,1,18.1,Delivered,Friday,4,697.9,0,On-time
ORD-000127,2026-12-07,CUS-004637,Consumer,Chicago,United States,WH-001,New York,Toys,1.78,10.0,Express,BlueRoute,1405.8,3,4,Delivered,Yes,1,62.66,Medium,Cash on Delivery,Normal,Rain,3,No,Not returned,1,3.5,Delivered,Monday,12,35.20224719101123,1,Delayed
ORD-000128,2026-06-25,CUS-001943,Enterprise,Dallas,United States,WH-005,London,Sports & Fitness,0.1,142.62,Express,PrimeDelivery,1289.4,3,3,In Transit,No,0,41.67,Small,Credit Card,Normal,Clear,3,No,Not returned,1,17.1,In Transit,Thursday,6,416.7,0,On-time
ORD-000129,2026-09-01,CUS-002413,Consumer,Brasilia,Brazil,WH-003,Chicago,Fashion,1.13,10.0,International,FastTrack Logistics,4255.0,12,16,Delivered,Yes,4,266.27,Medium,PayPal,Normal,Snow,4,No,Not returned,1,18.6,Delivered,Tuesday,9,235.63716814159292,4,Delayed
ORD-000130,2026-03-26,CUS-001071,Consumer,San Diego,United States,WH-008,Sydney,Electronics,1.17,261.72,Economy,BlueRoute,3859.0,10,9,In Transit,No,0,82.12,Medium,PayPal,High,Clear,5,No,Not returned,1,4.5,In Transit,Thursday,3,70.1880341880342,-1,Early
ORD-000131,2026-08-06,CUS-000178,Enterprise,Quebec City,Canada,WH-009,Dubai,Sports & Fitness,3.69,300.28,Standard,PrimeDelivery,943.4,5,5,Delivered,No,0,39.6,Large,PayPal,High,Clear,5,No,Not returned,1,2.5,Delivered,Thursday,8,10.731707317073171,0,On-time
ORD-000132,2026-11-13,CUS-000950,Consumer,Liverpool,United Kingdom,WH-007,Paris,Home & Kitchen,10.0,18.36,Express,SpeedyCargo,775.6,2,2,Delivered,No,0,96.89,Oversized,Cash on Delivery,Low,Cloudy,5,No,Not returned,1,22.1,Delivered,Friday,11,9.689,0,On-time
ORD-000133,2026-10-26,CUS-004544,Consumer,Rawalpindi,Pakistan,WH-003,Chicago,Toys,1.65,12.37,International,FastTrack Logistics,7212.2,14,14,Delivered,No,0,482.4,Medium,PayPal,Urgent,Clear,4,No,Not returned,1,1.3,Delivered,Monday,10,292.3636363636364,0,On-time
ORD-000134,2026-03-12,CUS-001501,Small Business,Fukuoka,Japan,WH-008,Sydney,Sports & Fitness,0.63,198.47,Express,ParcelPro,4760.1,4,5,Delivered,Yes,1,215.56,Medium,PayPal,High,Clear,3,No,Not returned,1,13.6,Delivered,Thursday,3,342.1587301587302,1,Delayed
ORD-000135,2026-03-21,CUS-003106,Premium,San Antonio,United States,WH-004,Toronto,Fashion,0.1,237.07,Standard,SwiftShip,4649.6,7,9,In Transit,Yes,2,104.59,Small,Credit Card,Normal,Clear,1,Yes,Damaged Package,1,20.3,In Transit,Saturday,3,1045.8999999999999,2,Delayed
ORD-000136,2026-03-30,CUS-005816,Consumer,Phoenix,United States,WH-004,Toronto,Automotive,0.1,460.1,Economy,ParcelPro,4095.8,10,10,Delivered,No,0,63.02,Small,Credit Card,High,Cloudy,4,No,Not returned,1,11.1,Delivered,Monday,3,630.2,0,On-time
ORD-000137,2026-03-16,CUS-003409,Enterprise,Chicago,United States,WH-002,Los Angeles,Books,0.71,32.05,Express,SwiftShip,4097.3,4,6,Delivered,Yes,2,251.73,Large,Debit Card,Normal,Storm,2,No,Not returned,1,20.1,Delivered,Monday,3,354.5492957746479,2,Delayed
ORD-000138,2026-08-26,CUS-004682,Small Business,Birmingham,United Kingdom,WH-002,Los Angeles,Fashion,0.98,12.77,International,PrimeDelivery,939.8,10,13,Delivered,Yes,3,55.36,Medium,Digital Wallet,Normal,Extreme Heat,3,No,Not returned,2,24.0,Delivered,Wednesday,8,56.48979591836735,3,Delayed
ORD-000139,2026-05-25,CUS-000927,Enterprise,Valencia,Spain,WH-003,Chicago,Beauty,0.63,35.46,Standard,SpeedyCargo,1000.0,5,5,Delivered,No,0,33.93,Medium,Debit Card,Normal,Clear,4,No,Not returned,1,10.5,Delivered,Monday,5,53.857142857142854,0,On-time
ORD-000140,2026-04-15,CUS-001703,Small Business,Austin,United States,WH-007,Paris,Electronics,0.1,172.09,Express,BlueRoute,3346.7,4,6,Delivered,Yes,2,111.27,Small,Debit Card,High,Rain,2,No,Not returned,1,10.9,Delivered,Wednesday,4,1112.6999999999998,2,Delayed
ORD-000141,2026-10-25,CUS-005221,Small Business,Strasbourg,France,WH-008,Sydney,Toys,1.36,91.38,Express,PrimeDelivery,387.8,2,2,Delivered,No,0,21.87,Medium,Bank Transfer,Normal,Clear,4,Yes,Changed Mind,1,24.3,Delivered,Sunday,10,16.080882352941178,0,On-time
ORD-000142,2026-12-12,CUS-000700,Consumer,Hamburg,Germany,WH-006,Berlin,Beauty,0.1,42.2,Express,BlueRoute,1361.5,3,3,Delivered,No,0,44.88,Small,Debit Card,Normal,Rain,4,No,Not returned,2,18.3,Delivered,Saturday,12,448.8,0,On-time
ORD-000143,2026-03-19,CUS-001558,Consumer,Glasgow,United Kingdom,WH-007,Paris,Beauty,0.1,10.0,Express,EagleCourier,1640.6,3,4,Delivered,Yes,1,50.19,Small,Credit Card,Normal,Cloudy,2,No,Not returned,1,21.2,Delivered,Thursday,3,501.9,1,Delayed
ORD-000144,2026-10-01,CUS-005125,Small Business,Phoenix,United States,WH-001,New York,Home & Kitchen,6.32,134.51,Standard,GlobalExpress,696.9,4,5,Delivered,Yes,1,41.05,Large,Cash on Delivery,High,Clear,3,No,Not returned,1,7.7,Delivered,Thursday,10,6.495253164556961,1,Delayed
ORD-000145,2026-08-22,CUS-003208,Consumer,Dubai,United Arab Emirates,WH-001,New York,Fashion,0.87,93.66,Express,FastTrack Logistics,986.5,2,3,In Transit,Yes,1,48.48,Medium,PayPal,Normal,Storm,3,Yes,Product Defect,1,21.9,In Transit,Saturday,8,55.72413793103448,1,Delayed
ORD-000146,2026-09-19,CUS-004893,Consumer,Milan,Italy,WH-007,Paris,Fashion,1.69,117.06,Same Day,SpeedyCargo,807.9,1,1,Delivered,No,0,66.39,Medium,Digital Wallet,Urgent,Rain,5,No,Not returned,2,1.4,Delivered,Saturday,9,39.28402366863906,0,On-time
ORD-000147,2026-09-19,CUS-001067,Consumer,Leipzig,Germany,WH-001,New York,Pet Supplies,5.18,10.0,International,BlueRoute,1185.7,11,12,Delivered,Yes,1,106.8,Large,Credit Card,High,Clear,3,No,Not returned,2,12.7,Delivered,Saturday,9,20.61776061776062,1,Delayed
ORD-000148,2026-05-18,CUS-002303,Enterprise,Fukuoka,Japan,WH-003,Chicago,Sports & Fitness,0.1,245.84,Standard,EagleCourier,142.5,4,4,Delivered,No,0,9.91,Small,Credit Card,High,Rain,4,No,Not returned,1,4.3,Delivered,Monday,5,99.1,0,On-time
ORD-000149,2026-03-06,CUS-003062,Consumer,Marseille,France,WH-002,Los Angeles,Fashion,1.24,156.01,International,ParcelPro,2141.1,11,10,Delivered,No,0,126.11,Medium,Credit Card,Normal,Clear,4,No,Not returned,1,24.4,Delivered,Friday,3,101.70161290322581,-1,Early
ORD-000150,2026-06-09,CUS-001829,Consumer,Kyoto,Japan,WH-002,Los Angeles,Automotive,0.1,736.92,International,GlobalExpress,3310.7,12,15,In Transit,Yes,3,147.14,Small,Cash on Delivery,Normal,Clear,2,No,Not returned,2,19.3,In Transit,Tuesday,6,1471.3999999999999,3,Delayed
ORD-000151,2026-07-03,CUS-004709,Enterprise,Austin,United States,WH-007,Paris,Toys,1.3,19.14,Express,GlobalExpress,2166.9,3,3,Delivered,No,0,82.05,Medium,Debit Card,Low,Cloudy,5,No,Not returned,1,9.3,Delivered,Friday,7,63.11538461538461,0,On-time
ORD-000152,2026-06-08,CUS-006033,Consumer,Birmingham,United Kingdom,WH-009,Dubai,Sports & Fitness,1.75,91.64,Standard,BlueRoute,2491.2,6,5,Delivered,No,0,73.41,Medium,Digital Wallet,High,Clear,4,No,Not returned,1,9.9,Delivered,Monday,6,41.94857142857143,-1,Early
ORD-000153,2026-10-22,CUS-001106,Consumer,Adelaide,Australia,WH-007,Paris,Pet Supplies,0.1,208.86,International,FastTrack Logistics,6589.1,13,14,Delivered,Yes,1,442.46,Medium,Debit Card,Urgent,Clear,3,No,Not returned,1,6.2,Delivered,Thursday,10,4424.599999999999,1,Delayed
ORD-000154,2026-08-13,CUS-002330,Consumer,Houston,United States,WH-006,Berlin,Office Supplies,0.4,57.78,Express,SwiftShip,2583.9,3,4,Delivered,Yes,1,79.57,Small,Credit Card,Low,Cloudy,2,No,Not returned,1,10.7,Delivered,Thursday,8,198.92499999999998,1,Delayed
ORD-000155,2026-05-18,CUS-004983,Consumer,San Diego,United States,WH-008,Sydney,Electronics,0.1,13.14,International,BlueRoute,5300.3,13,14,Delivered,Yes,1,265.13,Small,PayPal,Normal,Clear,4,No,Not returned,1,10.4,Delivered,Monday,5,2651.2999999999997,1,Delayed
ORD-000156,2026-12-15,CUS-002712,Small Business,Chicago,United States,WH-002,Los Angeles,Electronics,3.46,1467.81,Standard,BlueRoute,4047.0,7,7,Delivered,No,0,229.9,Oversized,Debit Card,High,Clear,5,No,Not returned,1,6.5,Delivered,Tuesday,12,66.44508670520231,0,On-time
ORD-000157,2026-04-30,CUS-005542,Premium,Montreal,Canada,WH-001,New York,Electronics,0.71,1339.21,Standard,SwiftShip,3748.0,6,10,Delivered,Yes,4,105.92,Medium,Credit Card,Low,Storm,4,Yes,Product Defect,1,8.9,Delivered,Thursday,4,149.1830985915493,4,Delayed
ORD-000158,2026-05-24,CUS-003631,Enterprise,Los Angeles,United States,WH-001,New York,Health & Personal Care,1.24,152.07,Standard,SpeedyCargo,3561.7,6,8,Delivered,Yes,2,99.44,Medium,Credit Card,High,Rain,2,No,Not returned,1,6.2,Delivered,Sunday,5,80.19354838709677,2,Delayed
ORD-000159,2026-05-01,CUS-000124,Consumer,Mumbai,India,WH-005,London,Fashion,0.28,10.65,International,ParcelPro,2602.7,11,13,Delivered,Yes,2,115.98,Small,Credit Card,Low,Cloudy,2,No,Not returned,1,19.5,Delivered,Friday,5,414.21428571428567,2,Delayed
ORD-000160,2026-02-05,CUS-003828,Premium,Rawalpindi,Pakistan,WH-004,Toronto,Sports & Fitness,1.54,73.62,Standard,SpeedyCargo,979.0,5,5,Delivered,No,0,34.85,Medium,Credit Card,Normal,Rain,4,Yes,Not as Described,1,26.1,Delivered,Thursday,2,22.62987012987013,0,On-time
ORD-000161,2026-02-15,CUS-000721,Small Business,Nantes,France,WH-002,Los Angeles,Toys,1.19,124.71,Standard,EagleCourier,1564.3,5,4,In Transit,No,0,55.36,Large,Credit Card,Normal,Clear,3,No,Not returned,1,3.2,In Transit,Sunday,2,46.52100840336134,-1,Early
ORD-000162,2026-07-02,CUS-001769,Consumer,Leeds,United Kingdom,WH-009,Dubai,Grocery,1.92,10.0,International,EagleCourier,2036.5,11,10,Delivered,No,0,100.36,Medium,Debit Card,High,Clear,4,No,Not returned,1,8.2,Delivered,Thursday,7,52.270833333333336,-1,Early
ORD-000163,2026-07-29,CUS-005288,Small Business,Quebec City,Canada,WH-009,Dubai,Beauty,0.4,51.81,Express,SpeedyCargo,1516.1,3,3,Delivered,No,0,53.17,Small,PayPal,Low,Clear,5,No,Not returned,1,12.3,Delivered,Wednesday,7,132.92499999999998,0,On-time
ORD-000164,2026-03-22,CUS-004500,Consumer,Singapore,Singapore,WH-002,Los Angeles,Electronics,5.13,348.82,International,SpeedyCargo,4297.8,12,15,Delivered,Yes,3,359.13,Large,Bank Transfer,High,Rain,2,No,Not returned,1,2.2,Delivered,Sunday,3,70.00584795321637,3,Delayed
ORD-000165,2026-02-11,CUS-005419,Premium,Nantes,France,WH-003,Chicago,Automotive,0.1,1071.82,Standard,EagleCourier,1114.0,5,6,Delivered,Yes,1,35.86,Medium,Debit Card,Urgent,Storm,3,No,Not returned,1,3.0,Delivered,Wednesday,2,358.59999999999997,1,Delayed
ORD-000166,2026-03-13,CUS-003658,Small Business,Rome,Italy,WH-002,Los Angeles,Electronics,3.83,573.4,Standard,BlueRoute,952.6,5,6,Delivered,Yes,1,40.09,Large,Bank Transfer,Normal,Rain,4,Yes,Product Defect,1,23.1,Delivered,Friday,3,10.467362924281986,1,Delayed
ORD-000167,2026-06-14,CUS-005931,Consumer,Lahore,Pakistan,WH-006,Berlin,Home & Kitchen,3.32,11.07,International,GlobalExpress,2402.7,11,12,Delivered,Yes,1,182.19,Large,Debit Card,Low,Cloudy,2,Yes,Product Defect,1,14.6,Delivered,Sunday,6,54.876506024096386,1,Delayed
ORD-000168,2026-12-17,CUS-003874,Small Business,Adelaide,Australia,WH-004,Toronto,Electronics,0.1,1617.86,International,EagleCourier,2042.0,11,16,Delivered,Yes,5,89.31,Small,PayPal,Normal,Storm,4,Yes,Product Defect,2,12.6,Delivered,Thursday,12,893.1,5,Delayed
ORD-000169,2026-12-20,CUS-001884,Premium,Montpellier,France,WH-003,Chicago,Fashion,0.48,493.42,Standard,SpeedyCargo,1710.5,5,4,Delivered,No,0,35.84,Small,Cash on Delivery,Urgent,Cloudy,4,No,Not returned,1,3.4,Delivered,Sunday,12,74.66666666666667,-1,Early
ORD-000170,2026-11-02,CUS-002227,Small Business,Los Angeles,United States,WH-002,Los Angeles,Beauty,0.1,51.36,Express,EagleCourier,44.2,2,2,Delivered,No,0,9.1,Small,Credit Card,High,Cloudy,4,No,Not returned,1,2.4,Delivered,Monday,11,90.99999999999999,0,On-time
ORD-000171,2026-12-19,CUS-000513,Consumer,Leipzig,Germany,WH-001,New York,Beauty,0.54,53.08,Express,FastTrack Logistics,90.1,2,2,Delivered,No,0,12.62,Medium,PayPal,Low,Rain,4,No,Not returned,1,32.0,Delivered,Saturday,12,23.370370370370367,0,On-time
ORD-000172,2026-09-24,CUS-003623,Consumer,Singapore,Singapore,WH-006,Berlin,Beauty,0.19,91.73,Express,SpeedyCargo,4009.9,4,5,Delivered,Yes,1,143.59,Small,PayPal,High,Rain,3,No,Not returned,1,6.5,Delivered,Thursday,9,755.7368421052631,1,Delayed
